18,17,1.23003168705941993e-06,-4.71252900065682984e-07
18,18,-2.09700320170868993e-07,-2.85129546867932010e-07
19,0,2.15651342506542987e-07,0.00000000000000000e+00
19,1,-5.91241422855977048e-07,1.31315514941780008e-07
19,2,1.73004661392624012e-07,-3.71778062152933991e-07
19,3,-6.31985513513375035e-07,9.76607340472817014e-07
19,4,-9.93484502273379035e-07,-1.05390460197271003e-06
19,5,-2.58451140502575982e-07,1.48326605364967008e-06
19,6,1.58715316799278007e-07,3.80066685581757984e-07
19,7,1.22344593573603996e-06,4.91157715517917960e-07
19,8,6.51191135229304032e-07,8.66678765842286965e-07
19,9,-6.53743523749968978e-08,-4.22220697516912992e-07
19,10,-7.82435692282122005e-07,-2.26004340272906001e-07
19,11,9.20058261035057065e-09,-1.75267088120244988e-07
19,12,-1.10439271552986006e-07,-2.87175491692542988e-07
19,13,7.44983576563944047e-07,2.23184645420164013e-06
19,14,-1.26051355067079013e-07,5.39892147737152980e-07
19,15,8.39042216266343944e-08,8.25110359670713973e-08
19,16,-5.51679897573659017e-08,6.89477425543505977e-07
19,17,-1.06901761117166996e-06,-1.86867874310779010e-06
19,18,1.12382281911140010e-06,-2.16510557615611992e-08
19,19,6.02026663093536965e-07,3.65377963287491005e-07
20,0,3.35561004620513002e-07,0.00000000000000000e+00
20,1,-1.97052954364720002e-07,-3.82572170898297023e-07
20,2,8.12798877149676997e-07,3.41187706471220987e-09
20,3,6.35212022856119981e-07,-2.65492302430835013e-07
20,4,4.63553497034252978e-07,-4.88852998479243998e-07
20,5,2.18985726009639988e-07,-3.03142869587545017e-07
20,6,-1.91320488178042003e-07,3.29942127329450012e-07
20,7,-6.75939935814346984e-07,-7.31490810387696953e-07
20,8,2.34569406791159006e-07,6.92853010146379020e-08
20,9,-3.84656307769583009e-07,1.09874503721031999e-07
20,10,3.25988055857711976e-07,4.89062520037659967e-08
20,11,2.45289976065990974e-07,1.12943116474896994e-06
20,12,1.31138819329962001e-07,-9.83239000465122078e-07
20,13,8.30464699271620052e-07,6.17667927928830968e-07
20,14,-1.46241481682192994e-07,8.28340282978388019e-08
20,15,-3.24710956430121982e-07,9.19830630505329011e-08
20,16,9.28354319490871020e-07,-6.11590905605328006e-07
20,17,7.93274934877149005e-07,-1.18505495547054995e-06
20,18,8.44975484441182050e-07,-3.41847269813635021e-08
20,19,-2.17254735023129995e-07,3.05170282176950996e-07
20,20,-1.35227027418988013e-07,-3.58790867489153024e-07
21,0,-5.60132599765054007e-08,0.00000000000000000e+00
21,1,3.77427386984350970e-08,5.53058699345019968e-07
21,2,-1.36383965179031003e-06,-3.90991752411919995e-07
21,3,3.45278191842823016e-07,-9.28311037914109045e-07
21,4,-7.63806616483232047e-07,7.41880025875120038e-07
21,5,3.33321613126444017e-07,9.01495390407211009e-08
21,6,-6.22910493767545019e-08,-4.02187400540941996e-07
21,7,-3.75339668321770014e-07,6.19233671482824022e-07
21,8,-8.11298326044002019e-07,-3.25472540875497970e-08
21,9,6.07643774357253998e-08,-5.41626584183852958e-07
21,10,4.79278983413846962e-07,-5.73582888161440998e-08
21,11,-3.14973258380105010e-07,-1.73079351531717005e-07
21,12,-2.93770033465088986e-07,4.03946998188502024e-07
21,13,-2.71378709223216013e-07,-1.76885889673479001e-07
21,14,-1.59082808056547007e-07,3.48677382582600010e-07
21,15,-3.76831614911255990e-07,1.92646636162528994e-07
21,16,1.13523439229486994e-06,-2.91970846881689021e-07
21,17,8.69094120871404016e-07,1.46679527763719006e-06
21,18,-1.11554323632466996e-07,-6.06390944782505027e-07
21,19,1.87210454887393008e-06,1.48951126975867005e-07
21,20,-4.32147507929505976e-07,2.54408121555551011e-06
21,21,-3.34096791911540025e-07,3.24097303092637989e-07
22,0,-8.41418488397941023e-08,0.00000000000000000e+00
22,1,-3.02875691916162015e-07,2.51471989630006989e-07
22,2,-3.62923624661286021e-07,-9.01655546863278991e-08
22,3,5.90728630234349985e-07,6.58227411488241984e-07
22,4,3.55948767906759975e-07,7.15625369537619983e-08
22,5,4.76701698939551013e-07,-7.71643048338311985e-07
22,6,-2.35955098959392988e-07,1.83920735831654999e-07
22,7,3.69320359550459984e-07,6.64028767719934990e-07
22,8,1.75021572538108993e-07,-4.07133093326839008e-07
22,9,7.38465943565557991e-07,1.18861736378202002e-07
22,10,-3.85685000348067996e-07,6.04642389090526041e-07
22,11,-3.65136062212958014e-07,-7.10253192790090028e-07
22,12,-2.24793022742322000e-09,4.02139384663107011e-08
22,13,-3.39415426596084014e-07,2.01573542435897007e-07
22,14,-9.27326153812291045e-07,1.18901214986259007e-06
22,15,-2.12717194440272003e-07,-1.76891681390216989e-07
22,16,-6.18737886864583048e-07,4.79354923143469043e-07
22,17,-7.09649211075806962e-07,-7.66067166561379999e-08
22,18,5.18019545619392968e-07,-2.66704104955928016e-07
22,19,-4.98115640071207019e-07,3.25414530589421980e-07
22,20,6.66629987365716997e-07,-5.14059313453132962e-07
